#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A362C4
#Date Time: 2024-12-02 09:35:30.645
#Sample rate: 3910.22Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: -609 mV Attenuation: 1 X Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Time (s),Channel 1 (V)
-1.397370023963342,0.6157427521715216
-1.397114283963341,0.6157427521715216
-1.396858543963341,0.6157427521715216
-1.396602803963341,0.6157427521715216
-1.396347063963341,0.6157427521715216
-1.396091323963341,0.6157427521715216
-1.395835583963341,0.6157427521715216
-1.395579843963342,0.6157427521715216
-1.395324103963341,0.6157427521715216
-1.395068363963341,0.6157427521715216
-1.394812623963341,0.6157427521715216
-1.394556883963341,0.6157427521715216
-1.394301143963341,0.6157427521715216
-1.394045403963341,0.6157427521715216
-1.393789663963341,0.6157427521715216
-1.393533923963342,0.6157427521715216
-1.393278183963341,0.6157427521715216
-1.393022443963341,0.6157427521715216
-1.392766703963341,0.6157427521715216
-1.392510963963341,0.6157427521715216
-1.392255223963341,0.6157427521715216
-1.391999483963341,0.6157427521715216
-1.391743743963342,0.6157427521715216
-1.391488003963341,0.6194043811085778
-1.391232263963341,0.615742752171525
-1.390976523963341,0.6157427521715216
-1.390720783963341,0.6157427521715216
-1.390465043963341,0.6157427521715216
-1.390209303963341,0.6157427521715216
-1.389953563963341,0.6157427521715216
-1.389697823963342,0.6157427521715216
-1.389442083963341,0.6157427521715216
-1.389186343963341,0.6157427521715216
-1.388930603963341,0.6157427521715216
-1.388674863963341,0.6157427521715216
-1.388419123963341,0.6157427521715216
-1.388163383963341,0.6157427521715216
-1.387907643963342,0.6157427521715216
-1.387651903963341,0.6157427521715216
-1.387396163963341,0.6157427521715216
-1.387140423963341,0.6157427521715216
-1.386884683963341,0.6157427521715216
-1.386628943963341,0.6157427521715216
-1.386373203963341,0.6157427521715216
-1.386117463963341,0.6194043811085794
-1.385861723963342,0.615742752171525
-1.385605983963341,0.6194043811085778
-1.385350243963341,0.6157427521715233
-1.385094503963341,0.6157427521715216
-1.384838763963341,0.6157427521715216
-1.384583023963341,0.6157427521715216
-1.384327283963341,0.6157427521715216
-1.384071543963342,0.6157427521715216
-1.383815803963341,0.6157427521715216
-1.383560063963341,0.6157427521715216
-1.383304323963341,0.6157427521715216
-1.383048583963341,0.6157427521715216
-1.382792843963341,0.6157427521715216
-1.382537103963341,0.6157427521715216
-1.382281363963342,0.6157427521715216
-1.382025623963341,0.6157427521715216
-1.381769883963341,0.6157427521715216
-1.381514143963341,0.6157427521715216
-1.381258403963341,0.6157427521715216
-1.381002663963341,0.6157427521715216
-1.380746923963341,0.6157427521715216
-1.380491183963341,0.6157427521715216
-1.380235443963342,0.6157427521715216
-1.379979703963341,0.6157427521715216
-1.379723963963341,0.6157427521715216
-1.379468223963341,0.6157427521715216
-1.379212483963341,0.6157427521715216
-1.378956743963341,0.6157427521715216
-1.378701003963341,0.6157427521715216
-1.378445263963342,0.6157427521715216
-1.378189523963341,0.6157427521715216
-1.377933783963341,0.6157427521715216
-1.377678043963341,0.6157427521715216
-1.377422303963341,0.6157427521715216
-1.377166563963341,0.6157427521715216
-1.376910823963341,0.6157427521715216
-1.376655083963341,0.6194043811085794
-1.376399343963342,0.615742752171525
-1.376143603963341,0.6157427521715216
-1.375887863963341,0.6157427521715216
-1.375632123963341,0.6157427521715216
-1.375376383963341,0.6157427521715216
-1.375120643963341,0.6157427521715216
-1.374864903963341,0.6194043811085794
-1.374609163963342,0.6157427521715266
-1.374353423963341,0.6157427521715216
-1.374097683963341,0.6157427521715216
-1.373841943963341,0.6157427521715216
-1.373586203963341,0.6194043811085794
-1.373330463963341,0.6157427521715216
-1.373074723963341,0.6157427521715216
-1.372818983963341,0.6157427521715216
-1.372563243963342,0.6157427521715216
-1.372307503963341,0.6157427521715216
-1.372051763963341,0.6157427521715216
-1.371796023963341,0.6157427521715216
-1.371540283963341,0.6157427521715216
-1.371284543963341,0.6157427521715216
-1.371028803963341,0.6157427521715216
-1.370773063963342,0.6157427521715216
-1.370517323963341,0.6157427521715216
-1.370261583963341,0.6157427521715216
-1.370005843963341,0.6157427521715216
-1.369750103963341,0.6157427521715216
-1.369494363963341,0.6157427521715216
-1.369238623963341,0.6157427521715216
-1.368982883963342,0.6157427521715216
-1.368727143963341,0.6157427521715216
-1.368471403963341,0.6157427521715216
-1.368215663963341,0.6157427521715216
-1.367959923963341,0.6157427521715216
-1.367704183963341,0.6157427521715216
-1.367448443963341,0.6157427521715216
-1.367192703963341,0.6157427521715216
-1.366936963963342,0.6157427521715216
-1.366681223963341,0.6157427521715216
-1.366425483963341,0.6157427521715216
-1.366169743963341,0.6157427521715216
-1.365914003963341,0.6157427521715216
-1.365658263963341,0.6157427521715216
-1.365402523963341,0.6157427521715216
-1.365146783963342,0.6157427521715216
-1.364891043963341,0.6157427521715216
-1.364635303963341,0.6157427521715216
-1.364379563963341,0.6157427521715216
-1.364123823963341,0.6157427521715216
-1.363868083963341,0.6157427521715216
-1.363612343963341,0.6157427521715216
-1.363356603963341,0.6157427521715216
-1.363100863963342,0.6157427521715216
-1.362845123963341,0.6157427521715216
-1.362589383963341,0.6157427521715216
-1.362333643963341,0.6157427521715216
-1.362077903963341,0.6157427521715216
-1.361822163963341,0.6157427521715216
-1.361566423963341,0.6157427521715216
-1.361310683963342,0.6157427521715216
-1.361054943963341,0.6157427521715216
-1.360799203963341,0.6157427521715216
-1.360543463963341,0.6157427521715216
-1.360287723963341,0.6157427521715216
-1.360031983963341,0.6157427521715216
-1.359776243963341,0.6157427521715216
-1.359520503963341,0.6194043811085794
-1.359264763963342,0.615742752171525
-1.359009023963341,0.6157427521715216
-1.358753283963341,0.6157427521715216
-1.358497543963341,0.6157427521715216
-1.358241803963341,0.6157427521715216
-1.357986063963341,0.6157427521715216
-1.357730323963341,0.6157427521715216
-1.357474583963342,0.6157427521715216
-1.357218843963341,0.6157427521715216
-1.356963103963341,0.6157427521715216
-1.356707363963341,0.6157427521715216
-1.356451623963341,0.6157427521715216
-1.356195883963341,0.6157427521715216
-1.355940143963341,0.6157427521715216
-1.355684403963342,0.6157427521715216
-1.355428663963341,0.6157427521715216
-1.355172923963341,0.6157427521715216
-1.354917183963341,0.6157427521715216
-1.354661443963341,0.6194043811085794
-1.354405703963341,0.6157427521715216
-1.354149963963341,0.6157427521715216
-1.353894223963341,0.6157427521715216
-1.353638483963342,0.6157427521715216
-1.353382743963341,0.6157427521715216
-1.353127003963341,0.6157427521715216
-1.352871263963341,0.6157427521715216
-1.352615523963341,0.6157427521715216
-1.352359783963341,0.6157427521715216
-1.352104043963341,0.6157427521715216
-1.351848303963342,0.6157427521715216
-1.351592563963341,0.6157427521715216
-1.351336823963341,0.6157427521715216
-1.351081083963341,0.6157427521715216
-1.350825343963341,0.6157427521715216
-1.350569603963341,0.6157427521715216
-1.350313863963341,0.6157427521715216
-1.350058123963341,0.6157427521715216
-1.349802383963341,0.6157427521715216
-1.349546643963341,0.6157427521715216
-1.349290903963341,0.6157427521715216
-1.349035163963341,0.6157427521715216
-1.348779423963341,0.6157427521715216
-1.348523683963341,0.6157427521715216
-1.348267943963341,0.6157427521715216
-1.348012203963341,0.6157427521715216
-1.347756463963341,0.6157427521715216
-1.347500723963341,0.6157427521715216
-1.347244983963341,0.6157427521715216
-1.346989243963341,0.6157427521715216
-1.346733503963341,0.6157427521715216
-1.346477763963341,0.6157427521715216
-1.346222023963341,0.6157427521715216
-1.345966283963342,0.6157427521715216
-1.345710543963341,0.6157427521715216
-1.345454803963341,0.6157427521715216
-1.345199063963341,0.6157427521715216
-1.344943323963341,0.6157427521715216
-1.344687583963341,0.6157427521715216
-1.344431843963341,0.6157427521715216
-1.344176103963341,0.6157427521715216
-1.343920363963341,0.6157427521715216
-1.343664623963341,0.6157427521715216
-1.343408883963341,0.6157427521715216
-1.343153143963341,0.6157427521715216
-1.342897403963341,0.6157427521715216
-1.342641663963341,0.6157427521715216
-1.342385923963341,0.6157427521715216
-1.342130183963341,0.6157427521715216
-1.341874443963341,0.6157427521715216
-1.341618703963341,0.6157427521715216
-1.341362963963341,0.6157427521715216
-1.341107223963341,0.6157427521715216
-1.340851483963341,0.6157427521715216
-1.340595743963341,0.6157427521715216
-1.340340003963341,0.6157427521715216
-1.340084263963341,0.6157427521715216
-1.339828523963341,0.6157427521715216
-1.339572783963341,0.6157427521715216
-1.339317043963341,0.6157427521715216
-1.339061303963341,0.6157427521715216
-1.338805563963341,0.6157427521715216
-1.338549823963341,0.6157427521715216
-1.338294083963341,0.6157427521715216
-1.338038343963341,0.6157427521715216
-1.337782603963341,0.6157427521715216
-1.337526863963341,0.6157427521715216
-1.337271123963341,0.6157427521715216
-1.337015383963341,0.6157427521715216
-1.336759643963341,0.6157427521715216
-1.336503903963341,0.6157427521715216
-1.336248163963341,0.6157427521715216
-1.335992423963341,0.6157427521715216
-1.335736683963341,0.6157427521715216
-1.335480943963341,0.6157427521715216
-1.335225203963341,0.6157427521715216
-1.334969463963341,0.6157427521715216
-1.334713723963341,0.6157427521715216
-1.334457983963341,0.6157427521715216
-1.334202243963341,0.6157427521715216
-1.333946503963341,0.6157427521715216
-1.333690763963341,0.6157427521715216
-1.333435023963341,0.6157427521715216
-1.333179283963341,0.6157427521715216
-1.332923543963341,0.6157427521715216
-1.332667803963342,0.6157427521715216
-1.332412063963341,0.6157427521715216
-1.332156323963341,0.6157427521715216
-1.331900583963341,0.6157427521715216
-1.331644843963341,0.6157427521715216
-1.331389103963341,0.6157427521715216
-1.331133363963341,0.6157427521715216
-1.330877623963341,0.6157427521715216
-1.330621883963341,0.6157427521715216
-1.330366143963341,0.6157427521715216
-1.330110403963341,0.6157427521715216
-1.329854663963341,0.6157427521715216
-1.329598923963341,0.6157427521715216
-1.329343183963341,0.6157427521715216
-1.329087443963341,0.6157427521715216
-1.328831703963341,0.6157427521715216
-1.328575963963341,0.6157427521715216
-1.328320223963341,0.6157427521715216
-1.328064483963341,0.6157427521715216
-1.327808743963341,0.6157427521715216
-1.327553003963341,0.6157427521715216
-1.327297263963341,0.6157427521715216
-1.327041523963341,0.6157427521715216
-1.326785783963341,0.6157427521715216
-1.326530043963341,0.6157427521715216
-1.326274303963341,0.6157427521715216
-1.326018563963341,0.6157427521715216
-1.325762823963341,0.6157427521715233
-1.325507083963341,0.6194043811085811
-1.325251343963341,0.6157427521715216
-1.324995603963341,0.6157427521715216
-1.324739863963341,0.6157427521715216
-1.324484123963341,0.6194043811085811
-1.324228383963341,0.6194043811085811
-1.323972643963341,0.6157427521715216
-1.323716903963341,0.6157427521715216
-1.323461163963341,0.6157427521715216
-1.323205423963341,0.6157427521715216
