#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A362C4
#Date Time: 2024-12-02 09:35:14.971
#Sample rate: 3910.22Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: -609 mV Attenuation: 1 X Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Time (s),Channel 1 (V)
-1.412784245571213,0.6157427521715216
-1.412528505571212,0.6157427521715216
-1.412272765571212,0.6157427521715216
-1.412017025571212,0.6194043811085794
-1.411761285571212,0.6157427521715233
-1.411505545571212,0.6157427521715216
-1.411249805571212,0.6157427521715216
-1.410994065571213,0.6194043811085794
-1.410738325571212,0.6194043811085811
-1.410482585571212,0.6157427521715216
-1.410226845571212,0.6194043811085811
-1.409971105571213,0.6194043811085811
-1.409715365571212,0.6194043811085811
-1.409459625571212,0.6157427521715216
-1.409203885571212,0.6157427521715216
-1.408948145571213,0.6157427521715216
-1.408692405571212,0.6157427521715216
-1.408436665571212,0.6157427521715216
-1.408180925571212,0.6157427521715233
-1.407925185571212,0.6194043811085811
-1.407669445571212,0.6194043811085811
-1.407413705571212,0.6194043811085794
-1.407157965571213,0.6157427521715233
-1.406902225571212,0.6194043811085811
-1.406646485571212,0.6157427521715216
-1.406390745571212,0.6157427521715216
-1.406135005571213,0.6157427521715216
-1.405879265571212,0.6157427521715216
-1.405623525571212,0.6157427521715216
-1.405367785571212,0.6157427521715216
-1.405112045571212,0.6157427521715216
-1.404856305571212,0.6157427521715216
-1.404600565571212,0.6157427521715216
-1.404344825571213,0.6157427521715216
-1.404089085571212,0.6157427521715216
-1.403833345571212,0.6157427521715216
-1.403577605571212,0.6157427521715216
-1.403321865571213,0.6157427521715216
-1.403066125571212,0.6157427521715216
-1.402810385571212,0.6157427521715216
-1.402554645571212,0.6157427521715216
-1.402298905571213,0.6157427521715216
-1.402043165571212,0.6157427521715216
-1.401787425571212,0.6157427521715216
-1.401531685571212,0.6157427521715216
-1.401275945571212,0.6157427521715216
-1.401020205571212,0.6157427521715216
-1.400764465571212,0.6157427521715216
-1.400508725571213,0.6157427521715216
-1.400252985571212,0.6157427521715216
-1.399997245571212,0.6157427521715216
-1.399741505571212,0.6157427521715216
-1.399485765571213,0.6157427521715216
-1.399230025571212,0.6157427521715216
-1.398974285571212,0.6157427521715216
-1.398718545571212,0.6157427521715216
-1.398462805571212,0.6157427521715216
-1.398207065571212,0.6157427521715216
-1.397951325571212,0.6157427521715216
-1.397695585571213,0.6157427521715216
-1.397439845571212,0.6157427521715216
-1.397184105571212,0.6157427521715216
-1.396928365571212,0.6157427521715216
-1.396672625571213,0.6157427521715216
-1.396416885571212,0.6157427521715216
-1.396161145571212,0.6194043811085811
-1.395905405571212,0.6157427521715216
-1.395649665571213,0.6157427521715216
-1.395393925571212,0.6157427521715216
-1.395138185571212,0.6157427521715216
-1.394882445571212,0.6157427521715216
-1.394626705571212,0.6157427521715216
-1.394370965571212,0.6157427521715216
-1.394115225571212,0.6157427521715233
-1.393859485571213,0.6194043811085794
-1.393603745571212,0.6157427521715216
-1.393348005571212,0.6157427521715216
-1.393092265571212,0.6157427521715216
-1.392836525571213,0.6157427521715216
-1.392580785571212,0.6194043811085811
-1.392325045571212,0.6157427521715216
-1.392069305571212,0.6157427521715216
-1.391813565571212,0.6157427521715216
-1.391557825571212,0.6194043811085811
-1.391302085571212,0.6157427521715216
-1.391046345571213,0.6157427521715216
-1.390790605571212,0.6157427521715216
-1.390534865571212,0.6157427521715216
-1.390279125571212,0.6194043811085794
-1.390023385571213,0.6157427521715233
-1.389767645571212,0.6157427521715216
-1.389511905571212,0.6157427521715216
-1.389256165571212,0.6157427521715216
-1.389000425571213,0.6157427521715216
-1.388744685571212,0.6157427521715216
-1.388488945571212,0.6157427521715216
-1.388233205571212,0.6157427521715233
-1.387977465571212,0.6194043811085811
-1.387721725571212,0.6157427521715216
-1.387465985571212,0.6157427521715216
-1.387210245571213,0.6157427521715216
-1.386954505571212,0.6157427521715216
-1.386698765571212,0.6157427521715216
-1.386443025571212,0.6194043811085811
-1.386187285571213,0.6194043811085811
-1.385931545571212,0.6157427521715216
-1.385675805571212,0.6157427521715216
-1.385420065571212,0.6157427521715216
-1.385164325571212,0.6157427521715216
-1.384908585571212,0.6157427521715216
-1.384652845571212,0.6157427521715216
-1.384397105571213,0.6157427521715216
-1.384141365571212,0.6157427521715216
-1.383885625571212,0.6157427521715216
-1.383629885571212,0.6157427521715216
