#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A362C4
#Date Time: 2024-12-02 09:38:58.114
#Sample rate: 3910.22Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: -609 mV Attenuation: 1 X Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Time (s),Channel 1 (V)
-1.397378771030051,0.6157427521715216
-1.397123031030051,0.6157427521715216
-1.396867291030051,0.6157427521715216
-1.396611551030051,0.6157427521715216
-1.396355811030051,0.6157427521715216
-1.396100071030051,0.6157427521715216
-1.395844331030051,0.6157427521715216
-1.395588591030051,0.6194043811085794
-1.395332851030051,0.6194043811085811
-1.395077111030051,0.6194043811085811
-1.394821371030051,0.6194043811085794
-1.394565631030051,0.6157427521715233
-1.394309891030051,0.6194043811085811
-1.394054151030051,0.6194043811085811
-1.393798411030051,0.6157427521715233
-1.393542671030051,0.6194043811085794
-1.393286931030051,0.6194043811085811
-1.393031191030051,0.6157427521715216
-1.392775451030051,0.6194043811085794
-1.392519711030051,0.6157427521715216
-1.392263971030051,0.6157427521715216
-1.392008231030051,0.6157427521715216
-1.391752491030051,0.6157427521715216
-1.391496751030051,0.6157427521715216
-1.391241011030051,0.6157427521715216
-1.390985271030051,0.6157427521715216
-1.390729531030051,0.6157427521715216
-1.390473791030051,0.6157427521715216
-1.390218051030051,0.6157427521715216
-1.389962311030051,0.6157427521715233
-1.389706571030051,0.6194043811085794
-1.389450831030051,0.6157427521715216
-1.389195091030051,0.6157427521715216
-1.388939351030051,0.6157427521715216
-1.388683611030051,0.6157427521715216
-1.388427871030051,0.6157427521715216
-1.388172131030051,0.6157427521715216
-1.387916391030051,0.6157427521715216
-1.387660651030051,0.6157427521715216
-1.387404911030051,0.6157427521715216
-1.387149171030051,0.6157427521715216
-1.386893431030051,0.6157427521715216
-1.386637691030051,0.6157427521715216
-1.386381951030051,0.6157427521715216
-1.386126211030051,0.6157427521715216
-1.385870471030051,0.6157427521715216
-1.385614731030051,0.6157427521715216
-1.385358991030051,0.6157427521715216
-1.385103251030051,0.6157427521715216
-1.384847511030051,0.6157427521715216
-1.384591771030051,0.6157427521715216
-1.384336031030051,0.6157427521715216
-1.384080291030051,0.6157427521715216
-1.383824551030051,0.6157427521715216
-1.383568811030051,0.6157427521715216
-1.383313071030051,0.6157427521715216
-1.383057331030051,0.6157427521715216
-1.382801591030051,0.6157427521715216
-1.382545851030051,0.6157427521715216
-1.382290111030051,0.6157427521715216
-1.382034371030051,0.6157427521715216
-1.381778631030051,0.6157427521715216
-1.381522891030051,0.6157427521715233
-1.381267151030051,0.6194043811085794
-1.381011411030051,0.6157427521715216
-1.380755671030051,0.6157427521715216
-1.380499931030051,0.6157427521715216
-1.380244191030051,0.6157427521715216
-1.379988451030051,0.6157427521715216
-1.379732711030051,0.6157427521715216
-1.379476971030051,0.6157427521715216
-1.379221231030051,0.6157427521715216
-1.378965491030051,0.6157427521715216
-1.378709751030051,0.6194043811085794
-1.378454011030051,0.6157427521715233
-1.378198271030051,0.6157427521715216
-1.377942531030051,0.6194043811085811
-1.377686791030051,0.6157427521715216
-1.377431051030051,0.6157427521715216
-1.377175311030051,0.6157427521715216
-1.376919571030051,0.6194043811085811
-1.376663831030051,0.6194043811085811
-1.376408091030051,0.6194043811085811
-1.376152351030051,0.6157427521715216
-1.375896611030051,0.6157427521715216
-1.375640871030051,0.6157427521715216
-1.375385131030051,0.6157427521715216
-1.375129391030051,0.6157427521715216
-1.374873651030051,0.6157427521715216
-1.374617911030051,0.6157427521715216
-1.374362171030051,0.6194043811085811
-1.374106431030051,0.6194043811085811
-1.373850691030051,0.6194043811085811
-1.373594951030051,0.6194043811085811
-1.373339211030051,0.6194043811085811
-1.373083471030051,0.6194043811085811
-1.372827731030051,0.6157427521715233
-1.372571991030051,0.6194043811085811
-1.372316251030051,0.6157427521715216
-1.372060511030051,0.6157427521715233
-1.371804771030051,0.6194043811085794
-1.371549031030051,0.6194043811085811
-1.371293291030051,0.6157427521715216
-1.371037551030051,0.6194043811085794
-1.370781811030051,0.6157427521715233
-1.370526071030051,0.6194043811085811
-1.370270331030051,0.6157427521715216
-1.370014591030051,0.6194043811085811
-1.369758851030051,0.6194043811085811
-1.369503111030051,0.6194043811085811
-1.369247371030051,0.6194043811085811
-1.368991631030051,0.6157427521715233
-1.368735891030051,0.6157427521715216
-1.368480151030051,0.6194043811085811
-1.368224411030051,0.6194043811085811
-1.367968671030051,0.6194043811085811
-1.367712931030051,0.6194043811085811
-1.367457191030051,0.6194043811085811
-1.367201451030051,0.6194043811085794
-1.366945711030051,0.6157427521715233
-1.366689971030051,0.6194043811085811
-1.366434231030051,0.6194043811085811
-1.366178491030051,0.6157427521715233
-1.365922751030051,0.6194043811085811
-1.365667011030051,0.6194043811085811
-1.365411271030051,0.6194043811085794
-1.365155531030051,0.6157427521715233
-1.364899791030051,0.6194043811085811
-1.364644051030051,0.6194043811085811
-1.364388311030051,0.6194043811085811
-1.364132571030051,0.6194043811085811
-1.363876831030051,0.6194043811085811
-1.363621091030051,0.6194043811085811
-1.363365351030051,0.6194043811085811
-1.363109611030051,0.6194043811085811
-1.362853871030051,0.6194043811085811
-1.362598131030051,0.6194043811085794
-1.362342391030051,0.6157427521715233
-1.362086651030051,0.6194043811085811
-1.361830911030051,0.6194043811085811
-1.361575171030051,0.6194043811085811
-1.361319431030051,0.6194043811085811
-1.361063691030051,0.6194043811085811
-1.360807951030051,0.6194043811085811
-1.360552211030051,0.6157427521715233
-1.360296471030051,0.6194043811085794
-1.360040731030051,0.6194043811085811
-1.359784991030051,0.6194043811085811
-1.359529251030051,0.6157427521715216
-1.359273511030051,0.6157427521715216
-1.359017771030051,0.6194043811085811
-1.358762031030051,0.6194043811085794
-1.358506291030051,0.6157427521715233
-1.358250551030051,0.6194043811085811
-1.357994811030051,0.6194043811085811
-1.357739071030051,0.6194043811085811
-1.357483331030051,0.6194043811085811
-1.357227591030051,0.6194043811085811
-1.356971851030051,0.6194043811085811
-1.356716111030051,0.6194043811085811
-1.356460371030051,0.6194043811085811
-1.356204631030051,0.6194043811085811
-1.355948891030051,0.6194043811085811
-1.355693151030051,0.6194043811085811
-1.355437411030051,0.6194043811085811
-1.355181671030051,0.6194043811085811
-1.354925931030051,0.6194043811085811
-1.354670191030051,0.6194043811085811
-1.354414451030051,0.6194043811085811
-1.354158711030051,0.6194043811085811
-1.353902971030051,0.6194043811085811
-1.353647231030051,0.6194043811085811
-1.353391491030051,0.6194043811085811
-1.353135751030051,0.6194043811085811
-1.352880011030051,0.6194043811085811
-1.352624271030051,0.6194043811085811
-1.352368531030051,0.6157427521715216
-1.352112791030051,0.6194043811085811
-1.351857051030051,0.6194043811085811
-1.351601311030051,0.6194043811085811
-1.351345571030051,0.6194043811085811
-1.351089831030051,0.6194043811085811
-1.350834091030051,0.6194043811085811
-1.350578351030051,0.6194043811085811
-1.350322611030051,0.6194043811085811
-1.350066871030051,0.6194043811085811
-1.34981113103005,0.6194043811085811
-1.349555391030051,0.6194043811085811
-1.349299651030051,0.6194043811085811
-1.349043911030051,0.6194043811085811
-1.348788171030051,0.6194043811085811
-1.348532431030051,0.6194043811085811
-1.348276691030051,0.6194043811085794
-1.34802095103005,0.6157427521715233
-1.347765211030051,0.6194043811085811
-1.347509471030051,0.6194043811085811
-1.347253731030051,0.6157427521715233
-1.34699799103005,0.6194043811085811
-1.346742251030051,0.6194043811085811
-1.346486511030051,0.6194043811085811
-1.346230771030051,0.6157427521715216
-1.345975031030051,0.6157427521715216
-1.345719291030051,0.6194043811085811
-1.345463551030051,0.6194043811085811
-1.34520781103005,0.6194043811085811
-1.344952071030051,0.6194043811085811
-1.344696331030051,0.6194043811085811
-1.344440591030051,0.6194043811085811
-1.34418485103005,0.6194043811085811
-1.343929111030051,0.6194043811085811
-1.343673371030051,0.6194043811085811
-1.343417631030051,0.6194043811085794
-1.34316189103005,0.6157427521715233
-1.342906151030051,0.6194043811085811
-1.342650411030051,0.6194043811085811
-1.342394671030051,0.6194043811085811
-1.342138931030051,0.6194043811085811
-1.341883191030051,0.6194043811085811
-1.341627451030051,0.6194043811085811
-1.34137171103005,0.6194043811085811
-1.341115971030051,0.6194043811085811
-1.340860231030051,0.6194043811085811
-1.340604491030051,0.6194043811085811
-1.34034875103005,0.6194043811085811
-1.340093011030051,0.6194043811085811
-1.339837271030051,0.6194043811085811
-1.339581531030051,0.6194043811085794
-1.339325791030051,0.6157427521715216
-1.339070051030051,0.6157427521715216
-1.338814311030051,0.6157427521715233
-1.33855857103005,0.6194043811085811
-1.338302831030051,0.6194043811085811
-1.338047091030051,0.6157427521715216
-1.337791351030051,0.6194043811085811
-1.33753561103005,0.6194043811085811
-1.337279871030051,0.6194043811085811
